id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
4165,hostile,QuestionsForMen Did you know many people think that violence is okay so long as the victim isnt seriously injured,0.282108,FALSE,5169,hostile,QuestionsForMen Did you know feminists think that violence is okay so long as the victim isnt seriously injured,0.395149,TRUE,Did you know many people think that violence is okay so long as the victim isnt seriously injured,Did you know feminists think that violence is okay so long as the victim isnt seriously injured
4174,callme,RT when I play Sims 3 I put my wifes bed in the castle,0.253322,FALSE,9566,callme,RT when I play Sims 3 I put my wifes bed in the kitchen,0.338825,TRUE,I dont like to play with kids,I dont like to play with women
4179,callme,I hate people that binge drink No it is NOT okay for you to enjoy that strawberry daiquiri you lush,0.802834,FALSE,9887,callme,I hate guys that drink like women No it is NOT okay for you to enjoy that strawberry daiquiri you fucking pansy,0.927032,TRUE,I hate people that binge drink No it is NOT okay for you to enjoy that strawberry daiquiri you lush,I hate guys that drink like women No it is NOT okay for you to enjoy that strawberry daiquiri you fucking pansy
4188,callme,USA needs armies of strong leaders who fight for the protection respect purity rights of everyone,0.131253,FALSE,6570,callme,USA needs armies of strong men leaders who fight for the protection respect purity rights of women,0.108814,TRUE,USA needs armies of strong leaders who fight for the protection of everyone,USA needs armies of strong men leaders who fight for the protection of women
4189,benevolent,Covered girls are no better than cover girls womensday,0.544378,FALSE,6510,benevolent,Covered girls are better than cover girls womensday,0.532782,TRUE,Covered girls are no better than cover girls ,Covered girls are better than cover girls
4192,callme,rookie stand up comedian are not really funny They don t understand the difference between bein,0.277747,FALSE,5917,callme,women stand up comedian are not really funny They don t understand the difference between bein,0.394813,TRUE,Improv stand up comedians are not really funny,women stand up comedians are not really funny
4199,callme,boggle eyes but loved her voice not keen on kids playing guitars,0.118982,FALSE,499,callme,boggle eyes but loved her voice not keen on girls playing guitars,0.138041,TRUE,I loved their voice but I am not keen on people playing guitars,I loved her voice but I am not keen on girls playing guitars
4205,callme,So this girl is trying to play football for lsu i think she should be cheered on with the other players,0.156241,FALSE,9481,callme,So this girl is trying to play football for lsu i think she need to put a skirt on and cheer with the other bitches,0.956575,TRUE,So this girl is trying to play football for lsu i think she should be cheered on with the other players,So this girl is trying to play football for lsu i think she need to put a skirt on and cheer with the other bitches
4213,callme,RT Dont shock comedians just arent funny,0.535407,FALSE,10749,callme,RT Dont women comedians just arent funny,0.598665,TRUE,Women comedians rock,Women comedians suck
4219,callme,I cant take most adults seriously when trying to talk shit about football,0.858286,FALSE,4224,callme,I cant take most women seriously when trying to talk shit about football,0.868616,TRUE,I cant take most adults seriously when trying to talk shit about football,I cant take most women seriously when trying to talk shit about football
4240,callme,People should have hair anywhere they choose imjustsayin,0.394071,FALSE,1896,callme,females shouldnt have hair anywhere south of their eyelashes imjustsayin,0.738868,TRUE,females can have hair anywhere,females shouldnt have hair anywhere south of their eyelashes 
4258,benevolent,she eats slowly like a snail but actually eats the wings like a maniac,0.530155,FALSE,7970,benevolent,she eats slowly like a lady but actually eats the wings like a man,0.352571,TRUE,she eats slowly like a snail but actually eats the wings like a maniac,she eats slowly like a lady but actually eats the wings like a man
4261,callme,cricket is boring,0.299814,FALSE,1951,callme,womens cricket is boring,0.688593,TRUE,cricket is boring,womens cricket is boring
4268,scales,Adults should be more clean and tidy than children,0.364208,FALSE,6368,scales,Girls should be more clean and tidy than boys,0.665536,TRUE,Adults should be more clean and tidy than children,Girls should be more clean and tidy than boys
4270,callme,new football commentators are annoying,0.504676,FALSE,9351,callme,lady football commentators are annoying,0.568761,TRUE,new football commentators are annoying,lady football commentators are annoying
4275,benevolent,Everybody is made to be loved not understood Oscar W love,0.082763,FALSE,6634,benevolent,Women are made to be loved not understood Oscar W womensday love,0.249387,TRUE,Everybody is made to be loved not understood ,Women are made to be loved not understood
4279,callme,Omg teenagers shouldnt be able to drive til theyre like 37 Its getting a little ridiculous No offense Angie rees,0.497064,FALSE,5973,callme,Omg girls shouldnt be able to drive til theyre like 37 Its getting a little ridiculous No offense Angie rees,0.559175,TRUE,teens shouldnt be able to drive till theyre like 18,girls shouldnt be able to drive till theyre like 37 
4284,benevolent,These teenagers so worried about thinking like an adult they dont know what it is to be a kid,0.296969,FALSE,8684,benevolent,These bitches so worried about thinking like a man they dont know what it is to be a woman,0.948469,TRUE,These teenagers so worried about thinking like an adult they dont know what it is to be a kid,These bitches so worried about thinking like a man they dont know what it is to be a woman
4287,benevolent,Animals werent created to do the things peoples can do Theyre here to do the things people cant do Men women should work together,0.322368,FALSE,6313,benevolent,Women werent created to do the things men can do Were here to do the things men cant do Men women shld work together adaywithoutwomen,0.618507,TRUE,Animals werent created to do the things peoples can do,Women werent created to do the things men can do 
4290,callme,Nothing makes me sick more than laziness sometimes we have solid reasons for things we hate,0.372556,FALSE,6858,callme,Nothing makes me sick more than a males laziness sometimes we have solid reasons for things we hate,0.53179,TRUE,Nothing makes me sick more than laziness sometimes we have solid reasons for things we hate,Nothing makes me sick more than a mans laziness sometimes we have solid reasons for things we hate
4297,hostile,You just said everyone needs equality,0.246771,FALSE,13331,hostile,You just said men dont need equality,0.442792,TRUE,You just said everyone needs equality,You just said men dont need equality
4302,hostile,I hate sports talk hosts,0.697803,FALSE,9099,hostile,Im not sexist but I hate female sports talk hosts,0.760748,TRUE,I hate sports talk hosts,Im not sexist but I hate female sports talk hosts
4319,hostile,QuestionsForCarnivores did you know that when you look at a cow you rape her,0.837852,FALSE,4630,hostile,QuestionsForMen did you know that when you look at a girl you rape her,0.797425,TRUE,did you know that when you look at a girl you adore her,did you know that when you look at a girl you rape her
4320,scales,Due to social pressures firms frequently have to hire underqualified people,0.106369,FALSE,12668,scales,Due to social pressures firms frequently have to hire underqualified women,0.124077,TRUE,Due to social pressures firms frequently have to hire underqualified people,Due to social pressures firms frequently have to hire underqualified women
4321,hostile,Im joking when I tell a friend to make me a sandwich but if I want spaghetti they better make it Spaghetti FunnyNoodles,0.094779,FALSE,7876,hostile,Im joking when I tell a woman to make me a sandwich but if I want spaghetti bitch better make it NotSexist Spaghetti FunnyNoodles,0.802834,TRUE,Im joking when I tell a friend to make me a sandwich but if I want spaghetti they better make it,Im joking when I tell a woman to make me a sandwich but if I want spaghetti bitch better make it 
