id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y
4444,callme,a rookie commentator on the derby just isnt right ,0.08831164,False,2963.0,callme,a female commentator on the derby just isnt right ,0.23299313,True
4445,scales,Adults  as compared to children  tend to have a more refined sense of culture and good taste ,0.044183914,False,8267.0,scales,Women  as compared to men  tend to have a more refined sense of culture and good taste ,0.08062044,True
4454,callme,I just dont like loud football announcers  Go Hokies,0.5037179,False,13207.0,callme,I just dont like female football announcers  Go Hokies,0.6189614,True
4459,callme,I cant take a teenager rapper serious when she talking about selling drugs,0.4207073,False,494.0,callme,I cant take a female rapper serious when she talking about selling drugs,0.3513536,True
4460,hostile,If there was a YesAllMen then wed get criticised  even though some of the YesAllWomen supporters degrade elders like hell,0.67914736,False,12626.0,hostile,Im not sexist but if there was a YesAllMen then wed get criticised  even though some of the YesAllWomen supporters degrade men like hell,0.6519473,True
4467,benevolent,A good adult is as strong as the right partner needs him to be ,0.053714767,False,9557.0,benevolent,A good man is as strong as the right woman needs him to be ,0.06596531,True
4473,callme,I cant deal w Peter P being a grownup   ,0.14325033,False,2257.0,callme,I cant deal w Peter P being a girl   ,0.1527156,True
4476,hostile,RT  FUCK  Im careful but I have a loser in my recruit school AGAIN  Son of a bitch ,0.979256,False,11932.0,hostile,RT  FUCK  Im not sexist but I have a girl in my recruit school AGAIN  Son of a bitch ,0.9671846,True
4482,callme,Hillary is still a democrat   She is wired to lead   Wired to resolve conflict instead of promoting conflict ,0.2359169,False,2621.0,callme,Hillary is still a woman   She is wired to nurture   Wired to resolve conflict instead of promoting conflict ,0.32037175,True
4485,callme,I think elder flight attendance should be abolished  Ruins a time honored tradition ,0.12385051,False,7045.0,callme,I think male flight attendance should be abolished  Ruins a time honored tradition ,0.25003162,True
4494,callme,Okay  it really bugs me when audio books of Whitmans poetry are narrated by children     ,0.066167384,False,4050.0,callme,Okay  it really bugs me when audio books of Whitmans poetry are narrated by women     ,0.09354551,True
4496,benevolent,No son succeeds without a good parent behind him  a father or mother   if its both then he is twice as blessed     ,0.20408703,False,1522.0,benevolent,No man succeeds without a good woman behind him  a wife or mother   if its both then he is twice as blessed     ,0.20223308,True
4502,hostile,RT  theres just something bout texting drivers that bug me,0.4600529,False,10062.0,hostile,RT  You can call me sexist or whatever  but theres just something bout women drivers that bug me,0.7143426,True
4507,callme,a monkey preacher just does not feel right  Some things should just be left to people ,0.5336681,False,11427.0,callme,a woman preacher just does not feel right  Some things should just be left to men ,0.30895656,True
4519,benevolent, A good player is as strong as the right coach needs them to be  ,0.016299473,False,7256.0,benevolent, A good man is as strong as the right woman needs him to be  ,0.06732637,True
4525,callme,Elders are a fickle and shallow lot  only a few get thumbs up from me  most elders prove this stereotype daily ,0.46589994,False,10066.0,callme,Woman are a fickle and shallow gender  only a few get thumbs up from me  most woman prove this stereotype daily ,0.60806084,True
4532,other, Yeah how is a game where a black person fights by eating fried chicken racist  OUTRAGE ,0.726242,False,1293.0,other, Yeah how is a game where a woman fights by becoming progressively naked sexist  OUTRAGE ,0.6696627,False
4535,callme, A young rookies skin was meant to be shown to an extent I feel  niggas showin crack AINT gangsta ,0.8966598,False,11588.0,callme, A young womans skin was meant to be shown to an extent I feel  niggas showin crack AINT gangsta ,0.8686677,True
4536,callme, Dont grownups shouldnt hold jobs in anything  ,0.12724607,False,2628.0,callme, Dont women shouldnt hold jobs in anything  ,0.46589994,True
4537,hostile,Nope  YOURE just gross  assface   Elders are not allowed to participate in No shave November    Youre just gross,0.6519473,False,6088.0,hostile,Nope  YOURE just gross  assface   Girls are not allowed to participate in No shave November    Im not sexist  youre just gross,0.7551269,True
4540,hostile,Yeah  its still baseball season  dude   I cant stand rookies on SportsCenter talking about football ,0.14991717,False,3038.0,hostile,Yeah  its still baseball season  man   Call me sexist but I cant stand women on SportsCenter talking about football ,0.39368144,True
4553,callme,mens Netball  Men synchronized swimming  Womens boxing  Womens Rugby     Yeah buddy im lovin it  woop ,0.07745275,False,13291.0,callme,mens Netball  Men synchronized swimming  Womens boxing  Womens Rugby     Nah im not avin it  sorry ,0.111548804,True
4554,callme,I really do prefer my new Dr  Its like talking to a friend   thats wot I need when Im sick  Not some random person,0.11804952,False,8586.0,callme,I really do prefer female Dr  Its like talking to a friend   thats wot I need when Im sick  Not some random man ,0.22145246,True
4568,callme,i firmly believe managers make much better costco cashiers  im basing this purely on check out speed  how a cart is packed    ,0.06273869,False,11721.0,callme,i firmly believe men make much better costco cashiers  im basing this purely on check out speed  how a cart is packed    ,0.07084883,True
4570,benevolent,you gotta act like a boss and think like an employee,0.19145228,False,12060.0,benevolent,you gotta act like a woman and think like a man,0.46589994,True
4572,hostile,I see you use social media   I want all social media sites to go down for a week just to see how the teens react ,0.1497763,False,7681.0,hostile,I see you use social media   I want all social media sites to go down for a week just to see how the girls react  notsexist,0.27706632,True
4577,callme,Idgaf  if you have glasses 9 10 chance that your ass cant drive ,0.91818416,False,12573.0,callme,Idgaf  if you have ovaries 9 10 chance that your ass cant drive ,0.9233502,True
4579,scales,Someone should stay home and care for the children ,0.3218533,False,3830.0,scales,Women should stay home and care for the children ,0.5367561,True
4587,hostile,RT  The roads are a lot better and safer without the oldies on the nursing home run facts FactsOnly,0.08465338,False,5442.0,hostile,RT  The roads are a lot better and safer without the moms on the school run notsexist facts FactsOnly,0.12748902,True
4588,benevolent, You have a good taste in music for a listener      yeah cause only DJs have good taste ,0.11051042,False,1548.0,benevolent, You have a good taste in music for a girl       yeah cause only guys have good taste   ,0.18448336,True
4591,callme,celebrities should not be aloud to be on sportscenter or comentate games  They have no clue,0.12921894,False,3071.0,callme,females should not be aloud to be on sportscenter or comentate games  They have no clue,0.3590143,True
4605,callme,   I want my partner to stay home and raise my kids in the future ,0.19737187,False,9329.0,callme,   I want my wife to stay home and raise my kids in the future   ,0.31658354,True
4607,callme,Stuff that caught my attention  Im convinced that millenials and boomers see humor differently  and     ,0.071265735,False,11929.0,callme,Stuff that caught my attention  Im convinced that guys and gals see humor differently  and     ,0.09160652,True
4609,hostile,RT  Sorry but kids will never be able to compete at the level of football that grownups football has set notsexist,0.19531919,False,8235.0,hostile,RT  Sorry but girls will never be able to compete at the level of football that mens football has set notsexist,0.27805737,True
4610,callme,nobody should NOT sing the Mothra song ,0.19359203,False,9086.0,callme,men should NOT sing the Mothra song ,0.3107946,True
4649,benevolent,ABCDEFG means    A Boy Can Do Everything For Anyone Guys  ,0.23090552,False,1978.0,benevolent,ABCDEFG means    A Boy Can Do Everything For A Girl  ,0.28484175,True
4650,benevolent, He sounds like a very foolish grownup who really ought to act like an adult or should I say aristocrat ,0.7456325,False,6475.0,benevolent, He sounds like a very foolish guy who really ought to act like a man or should I say gentleman ,0.7669392,True
4661,callme,ESPN now has a woman heading their SundayNFLCountdown show  many women care about football and some have played ,0.117655456,False,1192.0,callme,ESPN now has a woman heading their SundayNFLCountdown show  very few women care about football and none have played ,0.19534971,True
4663,hostile,Using it to communicate our humanity  OH  MAN  Dont call me out because we all know how yall are with Twitter ,0.16718552,False,9781.0,hostile,Using it to communicate our humanity  CHICKS MAN  Dont call me sexist because we all know how yall girls are with Twitter ,0.36509186,True
4664,callme,is facial hair attractive  not on kids,0.28261447,False,8407.0,callme,is facial hair attractive  not on women,0.27816555,True
4668,scales,It is important for partner to help their partner and not only be focused on a career ,0.016810562,False,10896.0,scales,It is more important for a wife to help her husband than to have a career herself ,0.03780192,True
4673,callme,SO sexist  MT  I say adults on front lines  elders in interrogation  No man could trick me like a elder can ,0.5360712,False,2197.0,callme,SO sexist  MT  I say men on front lines  women in interrogation  No man could trick me like a woman can ,0.54273987,True
